ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Frecuencia de mantenimiento correctivo,ID_Registro,Temperatura_C,Vibracion_mm_s,Horas_Operativas,Tipo_Equipo,Potencia_kW,Horas_Recomendadas_Revision
411,1604653200.0,0,2156.8,28,12,7442,144.31,2.14,48253.0,3,613.0,3036
362,1604656800.0,1,858.1,19,8,7325,112.11,4.96,1025.0,3,4333.0,3246
317,1604660400.0,0,9518.69,20,7,7426,64.79,1.67,14360.0,3,1661.0,2753
142,1604664000.0,1,5748.7,24,10,7579,110.77,2.27,27368.0,0,1652.0,8840
400,1604667600.0,1,3585.36,6,10,7479,85.41,0.42,82454.0,3,1198.0,4381
392,1604671200.0,0,9426.44,44,16,7149,144.88,2.94,21909.0,3,1307.0,9099
385,1604674800.0,0,8658.94,26,20,7441,91.53,3.53,82670.0,2,4547.0,1070
285,1604678400.0,1,7532.18,15,12,7059,144.1,4.24,33024.0,0,756.0,8274
350,1604682000.0,1,1995.87,47,12,7410,149.06,1.23,41640.0,3,968.0,2098
165,1604685600.0,1,8594.98,4,9,7477,50.82,4.0,16871.0,3,1806.0,9335
434,1604689200.0,0,7181.43,47,13,7430,145.37,4.81,51767.0,2,503.0,9649
113,1604692800.0,1,3768.33,12,9,7085,124.18,0.1,21113.0,0,216.0,5122
4,1604696400.0,1,914.46,23,8,7627,134.36,1.0,30478.0,0,3981.0,8933
4,1604700000.0,1,833.77,28,8,7627,134.36,1.0,30478.0,0,3981.0,8933
331,1604703600.0,0,1460.95,15,12,7339,89.84,1.95,30998.0,2,227.0,7274
362,1604707200.0,1,9108.61,36,8,7325,112.11,4.96,1025.0,3,4333.0,3246
16,1604710800.0,1,5934.51,32,11,6968,136.99,0.52,1144.0,1,1884.0,6904
445,1604714400.0,1,3240.65,5,12,7248,75.31,3.76,65157.0,3,2069.0,3105
192,1604718000.0,1,5255.81,8,7,7078,72.64,3.17,84032.0,2,4782.0,2449
138,1604721600.0,0,5184.68,28,6,6715,58.81,1.91,64420.0,0,1149.0,2920
74,1604725200.0,1,7154.61,29,9,7755,88.51,0.5,38179.0,2,4409.0,1633
312,1604728800.0,0,7830.01,3,14,7282,63.28,4.08,20039.0,1,4856.0,4327
53,1604732400.0,1,8263.34,3,13,7457,117.29,3.47,85977.0,1,3332.0,6373
10,1604736000.0,0,7659.0,2,9,7576,62.68,1.23,85234.0,2,465.0,9859
183,1604739600.0,0,4786.67,47,14,7310,93.81,0.63,56543.0,0,1426.0,6849
452,1604743200.0,0,2037.76,43,14,7568,98.36,0.53,69120.0,0,4203.0,6829
314,1604746800.0,1,4311.82,9,11,7511,57.79,4.44,42461.0,3,3653.0,8467
49,1604750400.0,1,9280.63,11,14,7303,62.2,3.74,14328.0,1,269.0,7647
28,1604754000.0,1,6361.35,17,15,7499,87.34,1.96,65489.0,0,4722.0,9660
388,1604757600.0,1,14987.245,29,7,7591,69.4,3.05,94272.0,0,3973.0,5667
101,1604761200.0,0,8298.21,27,14,7081,97.37,0.13,2758.0,3,326.0,7398
132,1604764800.0,0,3653.35,38,9,7281,125.65,1.32,73701.0,2,4940.0,2463
9,1604768400.0,0,2649.65,13,11,7118,100.44,2.6,85986.0,1,3960.0,9489
128,1604772000.0,1,4192.73,28,7,7641,64.18,0.22,50258.0,2,3461.0,7529
326,1604775600.0,1,1875.05,35,9,7584,58.97,3.26,7983.0,0,1337.0,5831
479,1604779200.0,1,1926.7,44,9,7396,65.42,2.24,15026.0,1,2723.0,5136
41,1604782800.0,0,1195.14,13,10,8231,89.67,1.74,57335.0,3,1117.0,9988
430,1604786400.0,1,795.11,29,11,7284,51.73,3.35,53012.0,0,3902.0,9335
298,1604790000.0,0,403.02,14,9,7551,97.39,1.93,3945.0,3,1881.0,4891
94,1604793600.0,1,920.42,35,16,7564,82.43,3.24,51552.0,3,2727.0,6994
277,1604797200.0,0,9349.54,4,16,7428,79.32,0.33,78713.0,3,1396.0,8560
256,1604800800.0,0,5519.86,15,8,7532,108.61,0.89,53943.0,0,4368.0,3221
174,1604804400.0,1,3442.35,43,6,7420,120.99,0.85,29463.0,2,3161.0,6536
312,1604808000.0,1,4183.12,39,14,7282,63.28,4.08,20039.0,1,4856.0,4327
34,1604811600.0,1,6303.42,4,11,6265,119.65,3.21,28199.0,0,4056.0,6465
86,1604815200.0,1,9291.35,32,15,7385,128.36,2.19,17873.0,2,2519.0,1575
125,1604818800.0,0,8559.83,3,14,7556,149.98,4.19,33744.0,3,2077.0,547
474,1604822400.0,0,4905.84,16,13,7319,136.67,0.36,70992.0,3,4404.0,3405
233,1604826000.0,1,8244.73,41,15,6185,95.17,4.47,41562.0,3,3373.0,4580
394,1604829600.0,1,1063.46,12,8,7713,144.75,3.83,43760.0,1,3111.0,6653
478,1604833200.0,0,7852.16,20,7,7962,68.16,3.85,68585.0,2,1706.0,7017
208,1604836800.0,0,9936.13,46,11,7312,93.87,3.69,50981.0,3,1795.0,6837
439,1604840400.0,1,5850.08,40,8,7467,106.28,3.05,44423.0,2,4447.0,2041
178,1604844000.0,0,8092.2,29,11,7937,70.31,3.93,78694.0,2,4463.0,8853
127,1604847600.0,1,874.79,23,8,7393,145.94,3.97,61317.0,0,1957.0,3472
352,1604851200.0,1,7702.08,31,9,7987,68.44,1.62,76359.0,3,2825.0,3079
267,1604854800.0,0,6270.21,45,8,8010,124.28,2.34,43638.0,0,2471.0,7099
150,1604858400.0,1,912.51,4,19,7444,90.32,3.9,69799.0,0,1769.0,5484
255,1604862000.0,0,8852.75,13,10,7675,64.47,2.29,58691.0,3,4850.0,1762
280,1604865600.0,1,485.04,39,11,8215,59.76,3.05,91543.0,3,2539.0,9026
141,1604869200.0,0,5064.14,9,13,7771,61.16,4.8,50796.0,2,4459.0,8434
86,1604872800.0,0,4429.7,19,15,7385,128.36,2.19,17873.0,2,2519.0,1575
62,1604876400.0,1,9524.18,22,9,7245,132.19,3.03,73001.0,1,4615.0,695
154,1604880000.0,0,744.47,27,9,7162,96.97,2.4,93986.0,2,2355.0,6278
121,1604883600.0,0,7787.25,6,10,7337,90.07,2.39,89142.0,3,589.0,8199
259,1604887200.0,1,8644.1,25,10,8210,95.7,1.24,81470.0,3,2662.0,1005
112,1604890800.0,0,3337.83,34,16,7543,108.84,3.03,72401.0,1,1650.0,5382
331,1604894400.0,0,3446.1,46,12,7339,89.84,1.95,30998.0,2,227.0,7274
289,1604898000.0,1,6473.52,22,6,7449,55.26,1.04,99519.0,0,3217.0,7013
105,1604901600.0,0,6185.52,30,11,7992,77.77,4.73,3997.0,3,4003.0,5004
286,1604905200.0,1,5163.26,30,14,7617,98.59,1.44,72484.0,1,3432.0,8213
58,1604908800.0,1,6242.16,20,9,7452,110.96,0.8,75931.0,0,3113.0,1439
451,1604912400.0,0,6271.05,33,14,7160,73.65,4.73,6816.0,1,1157.0,7516
256,1604916000.0,1,2523.19,26,8,7532,108.61,0.89,53943.0,0,4368.0,3221
385,1604919600.0,0,1153.94,34,20,7538,111.55,3.37,23227.0,2,4547.0,1070
442,1604923200.0,0,7965.76,8,8,7622,67.6,3.16,6463.0,3,4802.0,1402
434,1604926800.0,0,3372.73,9,13,7430,145.37,4.81,51767.0,2,503.0,9649
303,1604930400.0,1,1155.83,33,9,7638,81.66,0.89,88015.0,0,3407.0,5079
193,1604934000.0,0,8391.26,39,10,7296,114.66,3.89,43149.0,2,1083.0,2944
100,1604937600.0,1,7146.73,47,15,7493,145.25,3.56,81822.0,0,7946.0,3160
494,1604941200.0,1,5293.47,33,8,7174,121.65,4.13,61545.0,3,3453.0,565
491,1604944800.0,1,8051.63,28,14,7413,66.43,0.17,42112.0,1,-100.0,2499
153,1604948400.0,1,8955.57,15,12,7659,127.16,4.35,63686.0,2,131.0,7942
294,1604952000.0,1,600.09,42,8,7484,87.01,3.97,420.0,3,3805.0,4578
264,1604955600.0,0,9908.44,45,14,7660,136.92,2.49,44654.0,0,4624.0,4697
285,1604959200.0,0,3744.71,31,12,7059,144.1,4.24,33024.0,0,756.0,8274
351,1604962800.0,0,5901.41,43,12,6876,74.13,2.6,25405.0,1,4387.0,665
147,1604966400.0,1,1386.27,2,7,7879,127.84,3.69,45758.0,3,4868.0,9440
203,1604970000.0,0,4014.66,31,8,7953,122.83,2.87,5692.0,0,637.0,5843
493,1604973600.0,0,1258.72,16,10,7427,67.45,3.53,18724.0,1,953.0,3630
88,1604977200.0,1,1262.93,2,7,7536,70.11,3.67,94413.0,3,1644.0,2727
71,1604980800.0,1,5257.24,30,12,8455,100.52,3.56,98830.0,3,2617.0,8191
107,1604984400.0,0,7285.1,10,13,7236,57.97,0.24,58318.0,0,3056.0,9954
311,1604988000.0,1,5416.97,22,10,7624,65.75,1.13,24814.0,1,3549.0,9211
491,1604991600.0,0,9225.47,19,14,7413,66.43,0.17,42112.0,1,-100.0,2499
260,1604995200.0,1,9502.08,13,7,7757,52.68,2.04,87762.0,1,453.0,1909
363,1604998800.0,0,224.31,24,14,7403,98.14,3.23,4204.0,2,163.0,1073
172,1605002400.0,1,6242.72,3,15,6845,103.19,1.44,25106.0,0,4929.0,5941
349,1605006000.0,1,7363.02,46,10,7041,144.41,2.62,40066.0,0,1328.0,7713
33,1605009600.0,0,5851.08,18,12,7436,74.98,0.64,81211.0,1,4720.0,3143
392,1605013200.0,0,2899.52,5,16,7784,147.95,0.24,73997.0,3,1307.0,9099
285,1605016800.0,0,4441.09,4,12,7059,144.1,4.24,33024.0,0,756.0,8274
141,1605024000.0,0,4593.39,45,13,7771,61.16,4.8,50796.0,2,4459.0,8434
5,1605027600.0,0,4316.79,2,8,7388,131.28,2.5,85905.0,2,377.0,5978
182,1605031200.0,1,9984.6,6,11,7751,56.63,3.64,62369.0,2,3762.0,5428
75,1605034800.0,0,6399.07,23,9,7545,104.0,4.55,73196.0,3,1129.0,6842
423,1605038400.0,1,9964.43,36,10,7717,75.21,4.09,24930.0,1,307.0,7472
37,1605042000.0,0,3099.45,34,13,7352,68.09,3.08,990.0,3,1274.0,2379
61,1605045600.0,1,2551.31,35,7,7742,127.36,3.13,68464.0,0,2537.0,1190
49,1605049200.0,0,9842.9,23,14,7759,143.6,2.29,87433.0,1,269.0,7647
391,1605052800.0,1,5982.24,5,11,7333,72.51,2.26,13240.0,2,396.0,5295
90,1605056400.0,1,5455.36,12,14,7603,134.6,2.34,71488.0,3,907.0,5243
364,1605060000.0,0,3561.12,11,14,7480,53.51,3.43,68801.0,1,4786.0,3780
263,1605063600.0,1,5713.47,25,9,7761,131.71,1.7,93360.0,1,2565.0,9374
275,1605067200.0,1,8883.43,17,9,6614,78.84,2.73,77604.0,1,4676.0,1846
169,1605070800.0,0,7332.78,33,3,8152,144.75,0.14,11896.0,0,233.0,3890
185,1605074400.0,0,1454.48,45,12,6774,97.27,1.07,42771.0,0,215.0,3803
330,1605078000.0,1,5360.87,24,12,7780,129.01,3.8,65190.0,3,1626.0,4523
262,1605081600.0,0,4087.36,25,7,7792,84.81,4.64,85456.0,0,4966.0,7411
267,1605085200.0,1,9313.26,12,8,8010,124.28,2.34,43638.0,0,2471.0,7099
242,1605088800.0,1,4579.77,1,4,7901,81.05,4.33,6702.0,3,1958.0,9066
259,1605092400.0,1,5179.26,43,10,8210,95.7,1.24,81470.0,3,2662.0,1005
462,1605096000.0,0,4279.36,13,9,7293,67.35,2.57,59294.0,0,4806.0,3952
434,1605099600.0,1,6261.5,27,13,7430,145.37,4.81,51767.0,2,503.0,9649
265,1605103200.0,1,8910.84,18,8,7698,97.06,3.75,90215.0,3,4783.0,5524
353,1605106800.0,0,3117.98,28,13,7842,92.42,4.95,16141.0,1,2152.0,6467
229,1605110400.0,1,1572.12,47,7,7776,73.47,1.82,82921.0,1,3905.0,4079
307,1605114000.0,0,8071.92,3,13,7443,69.5,1.87,71330.0,2,1584.0,4722
91,1605117600.0,1,632.84,18,15,8095,142.13,4.34,80007.0,3,1197.0,5917
185,1605121200.0,1,14987.245,7,12,6774,97.27,1.07,42771.0,0,215.0,3803
362,1605124800.0,0,9243.95,7,8,7325,112.11,4.96,1025.0,3,4333.0,3246
370,1605128400.0,0,4493.65,3,12,7827,143.68,4.0,45425.0,3,-100.0,917
203,1605132000.0,0,4180.01,39,8,7953,122.83,2.87,5692.0,0,637.0,5843
437,1605135600.0,1,1626.67,9,10,7766,83.35,2.75,27138.0,1,4432.0,2863
354,1605139200.0,0,2605.14,4,15,7905,146.79,2.2,17371.0,1,4129.0,2344
316,1605142800.0,1,4247.04,5,9,7575,103.33,1.96,38952.0,2,3897.0,7338
458,1605146400.0,0,7803.33,32,15,7518,75.88,0.25,7236.0,2,1324.0,6036
410,1605150000.0,1,7008.8,11,12,7635,137.57,1.18,19629.0,0,4265.0,5663
313,1605153600.0,1,4145.99,27,7,7984,62.56,0.83,86738.0,3,2934.0,6830
57,1605157200.0,1,3412.92,35,7,7548,58.68,2.86,52347.0,3,4585.0,6931
198,1605160800.0,0,8584.07,24,10,8167,125.54,4.89,76501.0,2,946.0,6127
176,1605164400.0,0,3462.38,15,14,7600,141.07,3.37,86052.0,2,425.0,9406
78,1605168000.0,0,6851.42,39,10,7228,107.82,2.9,15558.0,1,4194.0,7519
115,1605171600.0,0,6174.78,36,10,7522,201.495,3.3,66137.0,2,1491.0,7305
417,1605175200.0,0,7923.13,17,9,7818,118.89,3.73,86869.0,0,677.0,6202
151,1605178800.0,0,723.75,18,7,7519,131.74,1.25,47453.0,2,4152.0,3183
480,1605182400.0,1,4847.09,31,10,7178,86.41,1.54,63244.0,2,1931.0,535
142,1605186000.0,1,6090.52,29,10,7579,110.77,2.27,27368.0,0,1652.0,8840
409,1605189600.0,0,5961.79,34,7,7075,115.21,1.86,91685.0,0,1251.0,7645
305,1605193200.0,1,587.32,47,10,8118,74.75,3.23,76390.0,3,3088.0,6845
138,1605196800.0,1,7095.12,18,6,6715,58.81,1.91,64420.0,0,1149.0,2920
392,1605200400.0,1,2564.91,5,16,7784,147.95,0.24,73997.0,3,1307.0,9099
387,1605204000.0,0,5191.94,38,11,7656,144.11,2.25,17276.0,0,1909.0,3043
180,1605207600.0,1,1752.36,9,14,7423,131.0,4.67,43168.0,3,3385.0,8754
156,1605211200.0,0,7024.09,4,12,7787,57.4,4.91,37212.0,0,1568.0,6806
310,1605214800.0,0,194.69,22,16,7648,133.58,4.89,23834.0,3,4980.0,6407
239,1605218400.0,0,6299.73,23,9,7705,86.54,3.83,59544.0,3,4866.0,1823
342,1605222000.0,0,531.69,47,13,7578,105.21,3.41,75070.0,2,4223.0,1741
70,1605225600.0,1,2126.06,18,9,7831,92.88,2.02,14923.0,0,4078.0,4324
419,1605229200.0,0,309.16,35,8,8246,94.27,1.13,3092.0,2,2089.0,8444
3,1605232800.0,0,6473.25,13,7,7810,105.0,0.17,43699.0,0,4526.0,5238
465,1605236400.0,1,1550.87,36,7,7516,91.28,0.21,24368.0,2,7946.0,9518
140,1605240000.0,0,6439.84,3,7,7664,61.32,1.02,19623.0,0,1329.0,4014
83,1605243600.0,0,8588.42,43,13,7782,85.71,1.95,56602.0,0,506.0,9555
424,1605247200.0,0,6550.91,29,11,7594,51.03,0.79,74312.0,2,1380.0,4385
304,1605250800.0,1,9235.76,47,9,7478,63.03,2.81,46362.0,3,976.0,7790
392,1605254400.0,0,9962.82,3,16,7784,147.95,0.24,73997.0,3,1307.0,9099
436,1605258000.0,1,5570.59,3,6,7045,124.72,4.93,56511.0,1,7946.0,547
450,1605261600.0,1,6853.03,34,12,7508,97.02,2.59,18845.0,0,1730.0,6823
260,1605265200.0,1,522.69,21,7,7757,52.68,2.04,87762.0,1,453.0,1909
426,1605268800.0,0,3431.32,9,7,7651,146.08,2.16,16239.0,1,2294.0,5147
151,1605272400.0,1,1898.32,2,7,7519,131.74,1.25,47453.0,2,4152.0,3183
221,1605276000.0,0,8344.26,36,13,7071,131.39,3.38,20957.0,3,4406.0,1237
132,1605279600.0,1,6824.28,18,9,7946,89.46,2.56,71027.0,2,4940.0,2463
312,1605283200.0,0,9446.32,26,14,7282,63.28,4.08,20039.0,1,4856.0,4327
169,1605286800.0,0,8187.09,29,3,8152,144.75,0.14,11896.0,0,233.0,3890
300,1605290400.0,0,8806.43,33,11,7363,54.44,1.8,62919.0,1,2669.0,7561
223,1605294000.0,1,9902.67,37,6,7837,130.17,0.87,80395.0,0,1112.0,3775
209,1605297600.0,0,9635.63,41,14,7774,69.54,4.62,79210.0,1,2372.0,5027
393,1605301200.0,0,5444.39,1,13,7240,119.07,0.53,70578.0,0,2157.0,9328
415,1605304800.0,1,6909.07,3,11,7857,122.23,1.13,97118.0,2,2000.0,7703
111,1605308400.0,1,8065.16,30,12,7290,51.94,2.43,32429.0,1,1596.0,5657
362,1605312000.0,0,2557.54,21,8,7863,60.23,3.34,51109.0,3,4333.0,3246
133,1605315600.0,1,204.2,23,6,7322,85.87,3.65,9143.0,1,347.0,8833
226,1605319200.0,0,5348.22,37,11,7634,65.17,1.6,60344.0,0,605.0,3503
91,1605322800.0,0,1994.65,31,15,8095,142.13,4.34,80007.0,3,1197.0,5917
269,1605326400.0,0,9740.15,42,12,7716,148.36,2.53,19051.0,0,-100.0,3636
232,1605330000.0,1,7396.55,27,14,7510,97.71,4.38,57399.0,0,2576.0,5610
154,1605333600.0,1,9152.24,4,9,7162,96.97,2.4,93986.0,2,2355.0,6278
3,1605337200.0,1,8144.63,1,7,7810,105.0,0.17,43699.0,0,4526.0,5238
137,1605340800.0,0,7128.78,41,11,6653,119.77,0.16,31097.0,1,4781.0,8772
344,1605344400.0,1,9362.63,33,4,7544,91.04,1.31,60462.0,1,-100.0,6729
213,1605348000.0,1,1274.24,39,9,7768,54.81,4.91,24512.0,1,623.0,800
29,1605351600.0,1,7509.61,6,9,7305,103.35,2.39,52979.0,3,91.0,7812
452,1605355200.0,0,7453.57,5,14,7636,92.85,4.59,12148.0,0,4203.0,6829
139,1605358800.0,1,2176.29,42,7,7580,69.8,4.26,30706.0,0,2683.0,2185
497,1605362400.0,1,251.59,6,13,8283,57.72,0.68,15671.0,0,3296.0,8256
226,1605366000.0,1,5288.95,9,11,7634,65.17,1.6,60344.0,0,605.0,3503
410,1605369600.0,0,2310.17,46,12,7635,137.57,1.18,19629.0,0,4265.0,5663
291,1605373200.0,0,6449.02,20,12,7708,122.02,0.85,78042.0,0,685.0,940
38,1605376800.0,1,4713.11,6,5,7596,67.06,1.68,1750.0,2,7946.0,3190
56,1605380400.0,0,5357.82,22,11,7637,105.12,0.99,51292.0,2,3066.0,3578
289,1605384000.0,1,6155.15,13,6,7449,55.26,1.04,99519.0,0,3217.0,7013
220,1605387600.0,0,2356.77,25,12,8481,131.6,1.37,35901.0,0,4546.0,2061
137,1605391200.0,0,5501.88,2,11,6653,119.77,0.16,31097.0,1,4781.0,8772
226,1605394800.0,1,8260.42,35,11,7634,65.17,1.6,60344.0,0,605.0,3503
485,1605398400.0,0,9571.89,42,13,7243,51.78,0.65,99689.0,2,4074.0,7154
157,1605402000.0,0,9897.03,40,15,7748,70.86,3.43,25656.0,2,4523.0,3637
85,1605405600.0,1,1163.53,33,5,7859,107.04,2.75,4326.0,2,3062.0,3315
373,1605409200.0,0,6349.42,9,15,7697,100.62,4.51,21707.0,0,2074.0,6712
270,1605412800.0,0,7374.44,17,5,7506,79.7,1.76,15707.0,1,2825.0,1283
343,1605416400.0,0,1729.92,38,13,7572,129.45,3.26,66333.0,2,711.0,7136
470,1605420000.0,1,4793.05,30,10,7619,85.45,2.76,50186.0,2,2570.0,6128
131,1605423600.0,1,668.53,6,10,7850,125.45,0.61,97588.0,2,3935.0,6293
230,1605427200.0,1,8454.91,41,6,7931,126.01,1.47,54675.0,2,4247.0,1751
330,1605430800.0,1,7705.87,28,12,7780,129.01,3.8,65190.0,3,1626.0,4523
480,1605434400.0,0,9658.17,2,10,7178,86.41,1.54,63244.0,2,1931.0,535
198,1605438000.0,1,483.23,24,10,8167,125.54,4.89,76501.0,2,946.0,6127
275,1605441600.0,0,6184.79,36,9,6614,78.84,2.73,77604.0,1,4676.0,1846
123,1605445200.0,0,8903.27,28,9,7878,130.47,1.09,36035.0,1,3565.0,7238
15,1605448800.0,1,4282.4,16,6,7491,68.21,1.67,72664.0,1,825.0,7850
198,1605452400.0,0,792.22,15,10,8167,125.54,4.89,76501.0,2,946.0,6127
198,1605456000.0,1,8192.77,26,10,8167,125.54,4.89,76501.0,2,946.0,6127
353,1605459600.0,1,9375.1,25,13,7842,92.42,4.95,16141.0,1,2152.0,6467
285,1605463200.0,0,5255.6,47,12,7059,144.1,4.24,33024.0,0,756.0,8274
159,1605466800.0,0,3157.02,15,10,7701,77.76,0.54,29305.0,0,521.0,7978
446,1605470400.0,1,8963.85,5,5,7326,101.69,1.75,22741.0,0,1095.0,1793
495,1605474000.0,1,2563.33,27,8,7789,102.44,3.89,79412.0,2,3933.0,7775
413,1605477600.0,0,5663.3,27,8,7918,53.74,1.93,71604.0,0,4531.0,7957
486,1605481200.0,0,181.58,42,14,7758,100.1,2.34,77728.0,3,1106.0,1460
447,1605484800.0,0,2669.24,41,9,7740,99.72,2.16,18075.0,3,3504.0,7189
247,1605488400.0,0,7761.59,20,11,7497,130.16,4.63,46001.0,2,2601.0,8640
336,1605492000.0,1,9454.07,18,8,7736,137.08,4.39,97728.0,2,4978.0,7984
277,1605495600.0,1,8796.49,12,16,7428,79.32,0.33,78713.0,3,1396.0,8560
300,1605499200.0,0,9546.19,3,11,7363,54.44,1.8,62919.0,1,2669.0,7561
448,1605502800.0,0,6094.77,44,13,7682,86.9,0.65,83255.0,1,3877.0,7529
234,1605506400.0,0,1987.82,17,14,7066,110.69,2.32,17829.0,1,1526.0,6835
483,1605510000.0,1,1220.84,1,10,7763,58.6,3.03,34988.0,0,3598.0,8062
12,1605513600.0,0,3781.66,45,11,7549,56.21,2.01,29926.0,2,4733.0,3301
43,1605517200.0,1,7564.8,23,10,7466,78.82,3.38,10028.0,2,780.0,5264
367,1605520800.0,0,1114.25,15,6,7529,99.95,1.47,91249.0,0,3893.0,4231
76,1605524400.0,0,9755.21,13,11,7728,61.52,1.25,73052.0,0,3453.0,1807
175,1605528000.0,1,598.22,30,10,7704,132.86,3.68,51187.0,2,3261.0,3846
31,1605531600.0,0,3175.45,41,9,8022,103.74,4.18,57694.0,1,3148.0,4496
296,1605535200.0,0,7957.01,3,8,7762,101.37,2.16,81465.0,0,1192.0,6299
493,1605538800.0,1,834.85,15,10,7677,130.29,3.92,70691.0,1,953.0,3630
183,1605542400.0,0,4054.26,27,14,7898,62.06,3.5,85025.0,0,1426.0,6849
411,1605546000.0,0,8267.04,26,12,7442,144.31,2.14,48253.0,3,613.0,3036
130,1605549600.0,1,3651.15,14,17,7743,89.17,1.12,70281.0,0,633.0,7585
208,1605553200.0,0,5011.93,20,11,7724,97.31,3.82,40878.0,3,1795.0,6837
185,1605556800.0,0,2311.7,32,12,6774,97.27,1.07,42771.0,0,215.0,3803
444,1605560400.0,0,9194.22,43,6,7667,121.64,0.4,31633.0,0,7946.0,6451
223,1605564000.0,0,204.31,23,6,7837,130.17,0.87,80395.0,0,1112.0,3775
90,1605567600.0,0,9021.88,27,14,7603,134.6,2.34,71488.0,3,907.0,5243
290,1605571200.0,1,7533.68,19,7,7670,109.54,2.04,76275.0,1,943.0,7124
373,1605574800.0,1,7210.93,29,15,7697,100.62,4.51,21707.0,0,2074.0,6712
377,1605578400.0,1,6911.97,17,8,7691,126.98,2.19,25400.0,1,2106.0,3763
348,1605582000.0,0,2238.94,24,10,7733,135.14,3.57,76866.0,2,1460.0,5716
217,1605585600.0,1,9597.05,32,12,6369,129.54,0.33,10199.0,0,4783.0,5133
233,1605589200.0,0,1396.71,44,15,6185,95.17,4.47,41562.0,3,3373.0,4580
207,1605592800.0,0,3342.19,10,12,7720,117.66,1.63,76056.0,2,182.0,904
376,1605596400.0,1,9977.7,7,7,8083,88.92,3.03,81617.0,3,899.0,3355
277,1605600000.0,0,2097.44,33,16,7428,79.32,0.33,78713.0,3,1396.0,8560
148,1605603600.0,1,3639.58,29,11,8353,136.66,4.19,5516.0,1,2931.0,509
425,1605607200.0,0,6015.17,21,4,7666,94.63,1.68,97107.0,3,2892.0,2130
412,1605610800.0,0,8204.63,33,10,7893,121.95,3.97,51512.0,3,7946.0,1947
326,1605614400.0,0,4502.25,21,9,7672,147.31,4.65,22606.0,0,1337.0,5831
473,1605618000.0,1,7142.91,15,10,7230,122.17,4.16,81173.0,1,1796.0,5181
97,1605621600.0,0,4627.34,7,8,6147,70.02,1.77,94504.0,1,3869.0,5153
167,1605625200.0,1,3631.09,3,10,7926,88.63,4.5,58527.0,3,-100.0,9737
463,1605628800.0,1,5898.43,27,6,8038,103.91,4.0,70161.0,0,329.0,3339
140,1605632400.0,0,1670.49,47,7,7664,61.32,1.02,19623.0,0,1329.0,4014
279,1605636000.0,0,5160.47,36,11,7967,99.58,0.55,41853.0,0,2034.0,2128
248,1605639600.0,1,3916.66,19,10,7749,104.19,3.36,26572.0,2,517.0,2802
249,1605643200.0,1,3931.19,38,4,7813,143.02,1.66,22538.0,0,3991.0,9920
275,1605646800.0,0,8633.74,25,9,6614,78.84,2.73,77604.0,1,4676.0,1846
425,1605650400.0,0,3818.59,43,4,7770,63.8,4.4,36872.0,3,2892.0,2130
118,1605654000.0,1,3568.02,24,12,7904,67.64,2.5,8400.0,3,1700.0,587
401,1605657600.0,0,9854.67,40,10,7812,65.44,3.86,84921.0,2,532.0,601
430,1605661200.0,1,387.49,35,11,7968,95.81,1.62,75350.0,0,3902.0,9335
349,1605664800.0,1,558.18,29,10,7041,144.41,2.62,40066.0,0,1328.0,7713
196,1605668400.0,0,4374.8,8,13,7676,141.82,2.86,23900.0,3,3710.0,6636
51,1605672000.0,1,1570.7,9,10,7604,121.72,3.76,75595.0,1,2157.0,3183
116,1605675600.0,1,8801.03,39,9,7960,96.38,4.26,83058.0,1,731.0,3490
409,1605679200.0,1,3508.85,37,7,7075,115.21,1.86,91685.0,0,1251.0,7645
419,1605682800.0,0,3510.56,38,8,8246,94.27,1.13,3092.0,2,2089.0,8444
404,1605686400.0,1,9381.52,46,13,7816,85.39,0.95,31218.0,1,2390.0,4658
390,1605690000.0,0,2736.05,25,14,7224,101.13,2.53,95134.0,3,244.0,6357
452,1605693600.0,0,8428.71,23,14,7636,92.85,4.59,12148.0,0,4203.0,6829
459,1605697200.0,0,7995.23,30,10,7876,108.67,2.4,68527.0,0,3352.0,7649
241,1605700800.0,0,5001.14,33,9,7976,54.89,1.78,70501.0,0,621.0,3529
24,1605704400.0,0,7859.65,28,12,7674,126.49,0.12,88026.0,3,4482.0,6699
296,1605708000.0,1,9094.93,28,8,7762,101.37,2.16,81465.0,0,1192.0,6299
359,1605711600.0,0,8168.92,12,11,7486,148.6,2.91,6964.0,1,1294.0,7995
421,1605715200.0,0,2324.94,36,3,8019,88.17,2.98,35788.0,1,1255.0,5509
199,1605718800.0,0,7293.51,34,11,7614,112.08,1.68,47787.0,2,742.0,4856
371,1605722400.0,0,4174.26,17,9,7482,132.57,2.29,84363.0,2,187.0,9954
277,1605726000.0,0,1283.7,41,16,7428,79.32,0.33,78713.0,3,1396.0,8560
492,1605729600.0,0,6766.15,5,7,7952,88.48,0.71,87442.0,0,4990.0,4462
424,1605733200.0,1,3094.51,33,11,7594,51.03,0.79,74312.0,2,1380.0,4385
172,1605736800.0,1,4594.9,1,15,8257,102.52,3.14,56807.0,0,4929.0,5941
216,1605740400.0,1,1722.14,5,12,7434,111.4,3.04,27030.0,3,2232.0,2417
132,1605744000.0,1,6456.12,15,9,7946,89.46,2.56,71027.0,2,4940.0,2463
